Company	Full address	Street	City	State	Code
Michigan Optical Company	83-93 Beacon street,Detroit,MI	83-93 Beacon street	Detroit	MI	19
Cooper Wells & Company	,St Joseph,MI		St Joseph	MI	19
Morgan Construction Company	21 Lincoln street,Worcester,MA	21 Lincoln street	Worcester	MA	19
Rider-Ericsson Engine Company	20 Murray  street,New York,NY	20 Murray  street	New York	NY	19
The Holtzer-Cabot Electric Company	Station street,Brookline,MA	Station street	Brookline	MA	19
Remington Machine Company	,Wilmington,DE		Wilmington	DE	19
John Kelly Inc	Saratoga avenue,Rochester,NY	Saratoga avenue	Rochester	NY	19
Estate of William S. Doig	54-56 Franklin street,Brooklyn,NY	54-56 Franklin street	Brooklyn	NY	19
The Van Dorn Iron Works Company	,Cleveland,OH		Cleveland	OH	19
Goldens' Foundry and Machine Company	,Columbus,GA		Columbus	GA	19
W. F. Hall Printing Company	466 West Superior street,Chicago,IL	466 West Superior street	Chicago	IL	19
Sandusky Tool Company	,Sandusky,OH		Sandusky	OH	19
Robert H. Foerderer Inc	Frankford,Philadelphia,PA	Frankford	Philadelphia	PA	19
Atwood Brothers	,Whitman,MA		Whitman	MA	19
The Standard Tool Company	,Cleveland,OH		Cleveland	OH	19
Equitable Powder Manufacturing Company	,East Alton,IL		East Alton	IL	19
St Paul and Tacoma Lumber Company	St Paul avenue,Tacoma,WA	St Paul avenue	Tacoma	WA	19
S. B. Vrooman Company Ltd	1133-1148 Beach street,Philadelphia,PA	1133-1148 Beach street	Philadelphia	PA	19
The Robinson Clay Product Company	1010 East Market street,Akron,OH	1010 East Market street	Akron	OH	19
The Fred J. Meyers Manufacturing Company	,Hamilton,OH		Hamilton	OH	19
J. & T. Cousins	373 DeKalb avenue,Brooklyn,NY	373 DeKalb avenue	Brooklyn	NY	19
Howard & Morse	45 Fulton  street,New York,NY	45 Fulton  street	New York	NY	19
The Packard Company	,Fort Wayne,IN		Fort Wayne	IN	19
The Greist Manufacturing Company	300 Blake street,New Haven,CT	300 Blake street	New Haven	CT	19
Dutchess Tool Company	,Fishkill-on-Hudson,NY		Fishkill-on-Hudson	NY	19
H. H. Babcock Company	,Watertown,NY		Watertown	NY	19
Duquesne Reduction Company	,Pittsburgh,PA		Pittsburgh	PA	19
Bay State Belting Company	605 Atlantic avenue,Boston,MA	605 Atlantic avenue	Boston	MA	19
Oliver Chilled Plow Works	Chapin street,South Bend,IN	Chapin street	South Bend	IN	19
The Winkle Terra Cotta Company	502 Century building,St Lotfis,MO	502 Century building	St Lotfis	MO	19
The American Preserve Company	950 Beach street,Philadelphia,PA	950 Beach street	Philadelphia	PA	19
The Geo. B. Sickels Marble Company	,Tate,GA		Tate	GA	19
The Evansville Brewing Association	,Evansville,IN		Evansville	IN	19
J. H. Lane & Company	334 Fourth avenue,New York,NY	334 Fourth avenue	New York	NY	19
The Baker Motor Vehicle Company	Eightieth street N. W.,Cleveland,OH	Eightieth street N. W.	Cleveland	OH	19
Mesta Machine Company	1245 Oliver building,Pittsburgh,PA	1245 Oliver building	Pittsburgh	PA	19
S. L. Allen & Company	Eleventh and Market streets,Philadelphia,PA	Eleventh and Market streets	Philadelphia	PA	19
Manning  Maxwell & Moore Inc	85-89 Liberty  street,New York,NY	85-89 Liberty  street	New York	NY	19
David Lupton's Sons Company	Allegheny avenue and Tulip street,Philadelphia,PA	Allegheny avenue and Tulip street	Philadelphia	PA	19
William Vogel & Brothers	37 South Ninth street,Brooklyn,NY	37 South Ninth street	Brooklyn	NY	19
Chattanooga Brewing Company	Second and Broad streets,Chattanooga,TN	Second and Broad streets	Chattanooga	TN	19
Wayne Knitting Mills. Fort Wayne	,Fort Wayne,IN		Fort Wayne	IN	19
Roderick Lean Manufacturing Company	,Mansfield,OH		Mansfield	OH	19
Hardwood Manufacturing Company	101-115 Third avenue South,Minneapolis,MN	101-115 Third avenue South	Minneapolis	MN	19
Libby  McNeill & Libby Inc	Union Stock Yards,Chicago,IL	Union Stock Yards	Chicago	IL	19
Gill Brothers Company	Seventh street and Franklin avenue,Steubenville,OH	Seventh street and Franklin avenue	Steubenville	OH	19
Wollensak Optical Company	280 Central avenue,Rochester,NY	280 Central avenue	Rochester	NY	19
H. W. Butterworth & Sons Company	York and Cedar streets,Philadelphia,PA	York and Cedar streets	Philadelphia	PA	19
The William Powell Company	2521-2531 Spring Grove avenue,Cincinnati,OH	2521-2531 Spring Grove avenue	Cincinnati	OH	19
Farrel Foundry and Machine Company	,Ansonia,CT		Ansonia	CT	19
The D. F. Briggs Company	Mill and Union streets,Attleboro,MA	Mill and Union streets	Attleboro	MA	19
Milbum Wagon Company	3134 Monroe street,Toledo,OH	3134 Monroe street	Toledo	OH	19
The Yale Brewing Company  Incorporated	Ferry and River streets,New Haven,CT	Ferry and River streets	New Haven	CT	19
The New Departure Manufacturing Company	222 North Main street,Bristol,CT	222 North Main street	Bristol	CT	19
Easton & Burnham Machine Company	,Pawtucket,RI		Pawtucket	RI	19
The M. Werk Company	411 Poplar street,Cincinnati,OH	411 Poplar street	Cincinnati	OH	19
Pioneer Suspender Company	315 North Twelfth street,Philadelphia,PA	315 North Twelfth street	Philadelphia	PA	19
The Davis Sewing Machine Company	,Dayton,OH		Dayton	OH	19
Curtis & Company Manufacturing Company	(Welleston postoffice) ,St Louis,MO	(Welleston postoffice) 	St Louis	MO	19
Landis Tool Company	,Waynesboro,PA		Waynesboro	PA	19
Willcox & Gibbs Sewing Machine Company	658  Broadway,New York,NY	658  Broadway	New York	NY	19
Louis Kraemer & Company	,Reading,PA		Reading	PA	19
Gillette Safety Razor Company	47 West First street,Boston,MA	47 West First street	Boston	MA	19
Felton Sibley & Company	I40 North Fourth street,Philadelphia,PA	I40 North Fourth street	Philadelphia	PA	19
Germer Stove Company	Sixteenth and Parade streets,Erie,PA	Sixteenth and Parade streets	Erie	PA	19
Lamb & Ritchie Company	,Cambridgeport,MA		Cambridgeport	MA	19
Torrey Roller Bushing Works	,Bath,ME		Bath	ME	19
The Babcock Printing Press Manufacturing Company	50 Pequot avenue,New London,CT	50 Pequot avenue	New London	CT	19
William & Harvey Rowland Inc	Frankford,Philadelphia,PA	Frankford	Philadelphia	PA	19
The David Maydole Hammer Company	,Norwich,NY		Norwich	NY	19
The Berger Manufacturing Company	,Canton,OH		Canton	OH	19
Loray Mills	,Gastonia,NC		Gastonia	NC	19
Henry Lang Company 	 Seventeenth avenue,Newark,NJ	 Seventeenth avenue	Newark	NJ	19
Willamette Iron and Steel Works	,Portland,OR		Portland	OR	19
Brylgon Steel Casting Company	,New Castle,DE		New Castle	DE	19
Massachusetts Cotton Mills	53 State street,Boston,MA	53 State street	Boston	MA	19
Jonas & Naum burg	7 Washington place,New York,NY	7 Washington place	New York	NY	19
Bateman Manufacturing Company	,Grenloch,NJ		Grenloch	NJ	19
Buckingham & Hecht	Corner Second and Mission streets,San Francisco,CA	Corner Second and Mission streets	San Francisco	CA	19
The Philadelphia Lawn Mower Company	Thirty-first and Chestnut streets,Philadelphia,PA	Thirty-first and Chestnut streets	Philadelphia	PA	19
Hamilton Woolen Company	131 State street,Boston,MA	131 State street	Boston	MA	19
De La Vergne Machine Company	Foot of East One Hundred and Thirty-eighth  street,New York,NY	Foot of East One Hundred and Thirty-eighth  street	New York	NY	19
The United States Bung Manufacturing Company	50 South Second street,Brooklyn,NY	50 South Second street	Brooklyn	NY	19
John Robertson & Company	133 Water street,Brooklyn,NY	133 Water street	Brooklyn	NY	19
Ayer Houston & Company	,Portland,ME		Portland	ME	19
George A. Whiting Paper Company	,Menasha,WI		Menasha	WI	19
California Fruit Canners' Association	120 Market street,San Francisco,CA	120 Market street	San Francisco	CA	19
Marshall & Bruce Company	166 Fourth avenue North,Nashville,TN	166 Fourth avenue North	Nashville	TN	19
Gendron Wheel Company	,Toledo,OH		Toledo	OH	19
Lockhart Iron and Steel Company	,Pittsburgh,PA		Pittsburgh	PA	19
The Stearns & Foster Company	Lockland,Cincinnati,OH	Lockland	Cincinnati	OH	19
John Bromley & Sons	Lehigh avenue,Philadelphia,PA	Lehigh avenue	Philadelphia	PA	19
The Cable Company	301 South Wabash avenue,Chicago,III.	301 South Wabash avenue	Chicago	III.	19
The Cincinnati Milling Machine Company	,Cincinnati,OH		Cincinnati	OH	19
The Otto Gas Engine Works	Thirty-third and Walnut streets,Philadelphia,PA	Thirty-third and Walnut streets	Philadelphia	PA	19
West Publishing Company	48 West Third street,St Paul,MN	48 West Third street	St Paul	MN	19
Vulcanite Portland Cement Company	Land Title building,Philadelphia,PA	Land Title building	Philadelphia	PA	19
The Alaska Refrigerator Company	,Muskegon,MI		Muskegon	MI	19
Berkshire Cotton Manufacturing Company	,Adams,MA		Adams	MA	19
Standard Roller Bearing Company	Fiftieth street and Lancaster avenue,Philadelphia,PA	Fiftieth street and Lancaster avenue	Philadelphia	PA	19
The Compound Door Company	Broad street,St Joseph,MI	Broad street	St Joseph	MI	19
J. E. Patterson & Company	77 North Franklin street,Wilkes-Barre,PA	77 North Franklin street	Wilkes-Barre	PA	19
American Hard Rubber Company	11 Mercer  street,New York,NY	11 Mercer  street	New York	NY	19
Chicopee Manufacturing Company	70 Kilby street,Boston,MA	70 Kilby street	Boston	MA	19
The North Baltimore Bottle Glass Company	,Terre Haute,IN		Terre Haute	IN	19
The J. B. Ford Company	,Wyandotte,MI		Wyandotte	MI	19
American Injector Company	171 Fourteenth avenue,Detroit,MI	171 Fourteenth avenue	Detroit	MI	19
Henry Disston & Sons Inc	,Philadelphia,PA		Philadelphia	PA	19
Southard Robertson Company	257 Water  street,New York,NY	257 Water  street	New York	NY	19
Stafford Mills	62 County street,Fall River,MA	62 County street	Fall River	MA	19
The Fostoria Glass Company	,Moundsville,WV		Moundsville	WV	19
The Struthers Furnace Company	1106 Citizens' building,Cleveland,OH	1106 Citizens' building	Cleveland	OH	19
Foot Schulze & Company	,St Paul,MN		St Paul	MN	19
Scott-Graff Lumber Company	,Duluth,MN		Duluth	MN	19
Ludlow Manufacturing Association	Shawmut Bank building,Boston,MA	Shawmut Bank building	Boston	MA	19
The Phosphor-Bronze Smelting Company Ltd	2200 Washington avenue,Philadelphia,PA	2200 Washington avenue	Philadelphia	PA	19
Dunn & McCarthy	,Auburn,NY		Auburn	NY	19
Broderick & Bascom Rope Company	805 North Main street,St Louis,MO	805 North Main street	St Louis	MO	19
The Thomas Laughlin Company	143 Fore street,Portland,ME	143 Fore street	Portland	ME	19
United Engineering and Foundry Company	Farmers Bank building,Pittsburgh,PA	Farmers Bank building	Pittsburgh	PA	19
Jarecki Manufacturing Company	East Ninth street,Erie,PA	East Ninth street	Erie	PA	19
York Manufacturing Company	West York avenue,York,PA	West York avenue	York	PA	19
Standard Screw Company	81 East Madison street,Chicago,IL	81 East Madison street	Chicago	IL	19
International Silver Company	,Meriden,CT		Meriden	CT	19
Buffalo Steel Company	,Tonawanda,NY		Tonawanda	NY	19
American Horse Shoe Company	,Phillipsburg,NJ		Phillipsburg	NJ	19
Dill & Collins Company	140 North Sixth street,Philadelphia,PA	140 North Sixth street	Philadelphia	PA	19
F. M. Hoyt Shoe Company	,Manchester,NH		Manchester	NH	19
James Rees & Sons Company	,Pittsburgh,PA		Pittsburgh	PA	19
Trump Brothers Machine Company	,Wilmington,DE		Wilmington	DE	19
The De Long Hook and Eye Company	Northwest corner Broad and Wallace streets,Philadelphia,PA	Northwest corner Broad and Wallace streets	Philadelphia	PA	19
New York Stamping Company	North Eleventh and Berry streets,Brooklyn,NY	North Eleventh and Berry streets	Brooklyn	NY	19
Case Brothers	Highland Park,Manchester,CT	Highland Park	Manchester	CT	19
The Estey Organ Company	,Brattleboro,VT		Brattleboro	VT	19
Library Bureau	Atlantic avenue,Boston,MA	Atlantic avenue	Boston	MA	19
The Pelton Water Wheel Company	Nineteenth and Harrison streets,San Francisco,CA	Nineteenth and Harrison streets	San Francisco	CA	19
The Linen Thread Company	96-98 Franklin  street,New York,NY	96-98 Franklin  street	New York	NY	19
The Mueller & Son Company	44S-475 Canal street,Milwaukee,WI	44S-475 Canal street	Milwaukee	WI	19
South Bend Chilled Plow Company	,South Bend,IN		South Bend	IN	19
Deere & Mansur Company	,Moline,IL		Moline	IL	19
The Converse Bridge Company	,Chattanooga,TN		Chattanooga	TN	19
Standard Bleachery Company	,Carlton Hill,NJ		Carlton Hill	NJ	19
The Holt Manufacturing Company	,Stockton,CA		Stockton	CA	19
Hall & Brown Wood Working Machine Company	1915 North Broadway,St Louis,MO	1915 North Broadway	St Louis	MO	19
Frick Company	,Waynesboro,PA		Waynesboro	PA	19
The Brown Hoisting Machinery Company	4403 St Clair avenue,Cleveland,OH	4403 St Clair avenue	Cleveland	OH	19
The American Steel Scraper Company	corner of Court street and Wilkinson avenue,Sidney,OH	corner of Court street and Wilkinson avenue	Sidney	OH	19
Susquehanna Silk Mills	18 West Eighteenth  street,New York,NY	18 West Eighteenth  street	New York	NY	19
United States Hame Company	,Buffalo,NY		Buffalo	NY	19
The O'Brien Varnish Company	,South Bend,IN		South Bend	IN	19
J. H. Duker Box Company	Aliceanna and Eden streets,Baltimore,MD	Aliceanna and Eden streets	Baltimore	MD	19
Sanford Manufacturing Company	Congress and Peoria streets,Chicago,IL	Congress and Peoria streets	Chicago	IL	19
Herring-Hall-Marvin Safe Company	400 Broadway,New York,NY	400 Broadway	New York	NY	19
McIntosh & Seymour Company	,Auburn,NY		Auburn	NY	19
The Pullman Company	,Chicago,IL		Chicago	IL	19
C. F. Crehore & Son	87 Milk street,Boston,MA	87 Milk street	Boston	MA	19
Lautz Bros. & Company	,Buffalo,NY		Buffalo	NY	19
The Variety Iron and Steel Works Company	East Fortieth street and Hamilton avenue,Cleveland,OH	East Fortieth street and Hamilton avenue	Cleveland	OH	19
American Glue Company	121 Beverly street,Boston,MA	121 Beverly street	Boston	MA	19
The National Sugar Refining Company of New Jersey	129 Front  street,New York,NY	129 Front  street	New York	NY	19
The Cudahy Packing Company	111 West Monroe street,Chicago,IL	111 West Monroe street	Chicago	IL	19
Marshall-Wells Hardware Company	,Duluth,MN		Duluth	MN	19
The Deisel-Wemmer Company	,Lima,OH		Lima	OH	19
Ferracute Machine Company	,Bridgeton,NJ		Bridgeton	NJ	19
D. M. Steward Manufacturing Company	,Chattanooga,TN		Chattanooga	TN	19
E. N. Rowell Company	,Batavia,NY		Batavia	NY	19
The Great Western Pottery Company	,Kokomo,IN		Kokomo	IN	19
Firth & Foster Company	York, Emerald and Adams streets,Philadelphia,PA	York, Emerald and Adams streets	Philadelphia	PA	19
Lidgerwood Manufacturing Company	96 Liberty  street,New York,NY	96 Liberty  street	New York	NY	19
R. H. Downman	1003-1006 Hibernia Bank building,New Orleans,LA	1003-1006 Hibernia Bank building	New Orleans	LA	19
The Philip Carey Manufacturing Company	,Cincinnati,OH		Cincinnati	OH	19
Clayton & Lambert Manufacturing Company	201 Piquette avenue,Detroit,MI	201 Piquette avenue	Detroit	MI	19
American Tool and Machine Company	109 Beach street,Boston,MA	109 Beach street	Boston	MA	19
The Frost Manufacturing Company	Fremont avenue,Kenosha,WI	Fremont avenue	Kenosha	WI	19
The B. F. Goodrich Company	,Akron,OH		Akron	OH	19
The Brownell Company	408 Findlay street,Dayton,OH	408 Findlay street	Dayton	OH	19
Abram Cox Stove Company	American and Dauphin streets,Philadelphia,PA	American and Dauphin streets	Philadelphia	PA	19
The Upson Nut Company	Hickox building,Cleveland,OH	Hickox building	Cleveland	OH	19
The Kilbourne & Jacobs Manufacturing Company	,Columbus,OH		Columbus	OH	19
Kistler Lesh & Company	597 Atlantic Avenue,Boston,MA	597 Atlantic Avenue	Boston	MA	19
Lorraine Manufacturing Company	,Pawtucket,RI		Pawtucket	RI	19
Bryden Horse Shoe Company	,Catasauqua,PA		Catasauqua	PA	19
The Klein-Logan Company	South Thirteenth and Breed streets,Pittsburgh,PA	South Thirteenth and Breed streets	Pittsburgh	PA	19
The Hill Clutch Company	West Fifty-eighth street and L. S.,Cleveland,OH	West Fifty-eighth street and L. S.	Cleveland	OH	19
New Jersey School-Church Furniture Company	,Trenton,NJ		Trenton	NJ	19
The Wadsworth Watch Case Company	,Dayton,KY		Dayton	KY	19
Goodell Company	,Antrim,NH		Antrim	NH	19
Jones of Binghamton	,Binghamton,NY		Binghamton	NY	19
Norton Iron Works	Twenty-second and Front streets,Ashland,KY	Twenty-second and Front streets	Ashland	KY	19
The National Lock Washer Company	65 Johnson street,Newark,NJ	65 Johnson street	Newark	NJ	19
M. H. Birge & Sons Company	390 Niagara street,Buffalo,NY	390 Niagara street	Buffalo	NY	19
Medart Patent Pulley Company	Potomac and De Kalb streets,St Louis,MO	Potomac and De Kalb streets	St Louis	MO	19
Preston B. Keith Shoe Company  	Rutland square,Brockton,MA	Rutland square	Brockton	MA	19
The Merrell Manufacturing Company	843 Curtis street,Toledo,OH	843 Curtis street	Toledo	OH	19
Bernheim Distilling Company Inc	,Louisville,KY		Louisville	KY	19
Niagara Paper Mills	,Lockport,NY		Lockport	NY	19
John Royle & Sons	Straight and Essex streets,Paterson,NJ	Straight and Essex streets	Paterson	NJ	19
The Lord & Bushnell Company	2442 Laflin street,Chicago,IL	2442 Laflin street	Chicago	IL	19
The Home Rubber Company	Woolverton avenue,Trenton,NJ	Woolverton avenue	Trenton	NJ	19
Malleable Iron Fittings Company	,Branford,CT		Branford	CT	19
Havell Manufacturing Company	284-286 Washington street,Newark,NJ	284-286 Washington street	Newark	NJ	19
The American Pulley Company	4200 Wissahickon avenue,Philadelphia,PA	4200 Wissahickon avenue	Philadelphia	PA	19
A. H. Rice Company	Burbank and Spring streets,Pittsfield,MA	Burbank and Spring streets	Pittsfield	MA	19
Ballard & Ballard Company	912 East Broadway,Louisville,KY	912 East Broadway	Louisville	KY	19
Illinois Glass Company	,Alton,IL		Alton	IL	19
Jno. Williams Inc	556 West Twenty-seventh  street,New York,NY	556 West Twenty-seventh  street	New York	NY	19
Western Sugar Refining Company	California and Davis streets,San Francisco,CA	California and Davis streets	San Francisco	CA	19
The Phoenix Glass Company	,Pittsburgh,PA		Pittsburgh	PA	19
A. B. See Electric Elevator Company	220  Broadway,New York,NY	220  Broadway	New York	NY	19
Jamestown Lounge Company	,Jamestown,NY		Jamestown	NY	19
The Arlington Company	725-727  Broadway,New York,NY	725-727  Broadway	New York	NY	19
Stewart Hartshorn Company	,East Newark,NJ		East Newark	NJ	19
Leonce M. Soniat	,Dorcyville,LA		Dorcyville	LA	19
Belcher & Taylor Agricultural Tool Company	,Chicopee Falls,MA		Chicopee Falls	MA	19
